feature_set,feature,comparison,left_group,right_group,mann_whitney_u_pvalue,cohens_d,separation_score,left_count,left_mean,left_median,left_std,left_min,left_max,left_q25,left_q75,left_IQR,left_missing_count,left_zero_ratio,left_unique_count,right_count,right_mean,right_median,right_std,right_min,right_max,right_q25,right_q75,right_IQR,right_missing_count,right_zero_ratio,right_unique_count
shortcut_suspects_only,additional_A_count,TP_vs_FN,TP,FN,0.0,1.2625265921479405,0.9999999989999999,13017,0.5578858415917646,1.0,0.49665700341196584,0.0,1.0,0.0,1.0,1.0,0,0.44211415840823537,2,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_A_count,TN_vs_FP,TN,FP,4.840456282623627e-42,0.41021655464550877,0.0,64661,0.14194027311671642,0.0,0.34899156949552235,0.0,1.0,0.0,0.0,0.0,0,0.8580597268832836,2,1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_A_count,TP_vs_TN,TP,TN,0.0,1.1010178200476948,0.9999999989999999,13017,0.5578858415917646,1.0,0.49665700341196584,0.0,1.0,0.0,1.0,1.0,0,0.44211415840823537,2,64661,0.14194027311671642,0.0,0.34899156949552235,0.0,1.0,0.0,0.0,0.0,0,0.8580597268832836,2
shortcut_suspects_only,additional_A_count,FN_vs_TP,FN,TP,0.0,-1.2625265921479405,0.9999999989999999,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,13017,0.5578858415917646,1.0,0.49665700341196584,0.0,1.0,0.0,1.0,1.0,0,0.44211415840823537,2
shortcut_suspects_only,unique_record_name_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,4.0799850477864585e-205,-0.25874420541160026,0.0,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,16445,1.4415931894192764,1.0,0.4965920258506806,1.0,2.0,1.0,2.0,1.0,0,0.0,2
shortcut_suspects_only,unique_record_name_count,TP_vs_FN,TP,FN,0.0,1.262526592147941,0.9999999989999999,13017,1.5578858415917647,2.0,0.4966570034119658,1.0,2.0,1.0,2.0,1.0,0,0.0,2,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,unique_record_name_count,TN_vs_FP,TN,FP,2.9501283521776255e-63,-0.5470636214127479,0.49999999975,64661,1.3128315367841512,1.0,0.47283201624695037,0.0,5.0,1.0,2.0,1.0,0,0.0005412845455529608,6,1119,1.5728328865058088,2.0,0.5995034616178209,0.0,3.0,1.0,2.0,1.0,0,0.013404825737265416,4
shortcut_suspects_only,unique_record_name_count,TP_vs_TN,TP,TN,0.0,0.5138405003774347,0.49999999975,13017,1.5578858415917647,2.0,0.4966570034119658,1.0,2.0,1.0,2.0,1.0,0,0.0,2,64661,1.3128315367841512,1.0,0.47283201624695037,0.0,5.0,1.0,2.0,1.0,0,0.0005412845455529608,6
shortcut_suspects_only,unique_record_name_count,FN_vs_TP,FN,TP,0.0,-1.262526592147941,0.9999999989999999,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,13017,1.5578858415917647,2.0,0.4966570034119658,1.0,2.0,1.0,2.0,1.0,0,0.0,2
shortcut_suspects_only,additional_out_of_bailiwick_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.4486335774135458,0.0,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_out_of_bailiwick_count,TP_vs_FN,TP,FN,1.0,,0.0,13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_out_of_bailiwick_count,TN_vs_FP,TN,FP,9.23114282072886e-42,0.40878301565961783,0.0,64661,0.2821793662331235,0.0,0.6962334625618192,0.0,2.0,0.0,0.0,0.0,0,0.8589103168834382,2,1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_out_of_bailiwick_count,TP_vs_TN,TP,TN,0.0,-0.44421778010964985,0.0,13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,64661,0.2821793662331235,0.0,0.6962334625618192,0.0,2.0,0.0,0.0,0.0,0,0.8589103168834382,2
shortcut_suspects_only,additional_out_of_bailiwick_count,FN_vs_TP,FN,TP,1.0,,0.0,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,record_total,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.7752738731266764,0.0,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,16445,1.8215871085436304,2.0,0.6409055683066263,1.0,3.0,1.0,2.0,1.0,0,0.0,3
shortcut_suspects_only,record_total,TP_vs_FN,TP,FN,3.357009504733565e-115,-0.35531991554059617,0.0,13017,1.774602442959207,2.0,0.7129866741489681,1.0,3.0,1.0,2.0,1.0,0,0.0,3,3428,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
shortcut_suspects_only,record_total,TN_vs_FP,TN,FP,1.8873006373233e-299,1.0322515984070575,0.0,64661,2.499265399545321,2.0,0.8955608906109119,0.0,12.0,2.0,3.0,1.0,0,0.0005103540000927916,13,1119,1.579088471849866,2.0,0.6061334318829737,0.0,3.0,1.0,2.0,1.0,0,0.013404825737265416,4
shortcut_suspects_only,record_total,TP_vs_TN,TP,TN,0.0,-0.8352010577025775,0.0,13017,1.774602442959207,2.0,0.7129866741489681,1.0,3.0,1.0,2.0,1.0,0,0.0,3,64661,2.499265399545321,2.0,0.8955608906109119,0.0,12.0,2.0,3.0,1.0,0,0.0005103540000927916,13
shortcut_suspects_only,record_total,FN_vs_TP,FN,TP,3.357009504733565e-115,0.35531991554059617,0.0,3428,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,13017,1.774602442959207,2.0,0.7129866741489681,1.0,3.0,1.0,2.0,1.0,0,0.0,3
shortcut_suspects_only,answer_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.27153142725447765,0.0,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,16445,0.8755244755244755,1.0,0.33013329990559215,0.0,1.0,1.0,1.0,0.0,0,0.12447552447552447,2
shortcut_suspects_only,answer_A_count,TP_vs_FN,TP,FN,6.516288637762056e-136,-0.4855016201505023,0.0,13017,0.8427441038641776,1.0,0.36405584884662756,0.0,1.0,1.0,1.0,0.0,0,0.1572558961358224,2,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,answer_A_count,TN_vs_FP,TN,FP,6.783328957219372e-159,0.644124616320625,0.9999999989999999,64661,0.7005923199455623,1.0,0.7365818695247809,0.0,11.0,0.0,1.0,1.0,0,0.37712067552311285,12,1119,0.2287756925826631,0.0,0.43487647856486644,0.0,2.0,0.0,0.0,0.0,0,0.7774798927613941,3
shortcut_suspects_only,answer_A_count,TP_vs_TN,TP,TN,0.0,0.20650620205328848,0.0,13017,0.8427441038641776,1.0,0.36405584884662756,0.0,1.0,1.0,1.0,0.0,0,0.1572558961358224,2,64661,0.7005923199455623,1.0,0.7365818695247809,0.0,11.0,0.0,1.0,1.0,0,0.37712067552311285,12
shortcut_suspects_only,answer_A_count,FN_vs_TP,FN,TP,6.516288637762056e-136,0.4855016201505023,0.0,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,13017,0.8427441038641776,1.0,0.36405584884662756,0.0,1.0,1.0,1.0,0.0,0,0.1572558961358224,2
shortcut_suspects_only,dns_count_add_rr,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.042016955993276,0.9999999989999999,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
shortcut_suspects_only,dns_count_add_rr,TP_vs_FN,TP,FN,0.0,1.2625265921479405,0.9999999989999999,13017,0.5578858415917646,1.0,0.49665700341196584,0.0,1.0,0.0,1.0,1.0,0,0.44211415840823537,2,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,dns_count_add_rr,TN_vs_FP,TN,FP,0.0,1.610174906504983,999999999.9999999,64661,1.2196841991308516,1.0,0.7640060990487192,0.0,3.0,1.0,1.0,0.0,0,0.06419634710258115,3,1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,dns_count_add_rr,TP_vs_TN,TP,TN,0.0,-0.9114359409236491,0.0,13017,0.5578858415917646,1.0,0.49665700341196584,0.0,1.0,0.0,1.0,1.0,0,0.44211415840823537,2,64661,1.2196841991308516,1.0,0.7640060990487192,0.0,3.0,1.0,1.0,0.0,0,0.06419634710258115,3
shortcut_suspects_only,dns_count_add_rr,FN_vs_TP,FN,TP,0.0,-1.2625265921479405,0.9999999989999999,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,13017,0.5578858415917646,1.0,0.49665700341196584,0.0,1.0,0.0,1.0,1.0,0,0.44211415840823537,2
shortcut_suspects_only,dns_count_answers,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,dns_count_answers,TP_vs_FN,TP,FN,1.0,,0.0,13017,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,dns_count_answers,TN_vs_FP,TN,FP,1.0987181598892208e-90,-0.37099509846757933,0.0,64661,1.2723434527767896,1.0,0.6907326068213444,0.0,12.0,1.0,1.0,0.0,0,0.005335519091879185,13,1119,1.5281501340482573,1.0,0.615005614513604,0.0,3.0,1.0,2.0,1.0,0,0.0160857908847185,4
shortcut_suspects_only,dns_count_answers,TP_vs_TN,TP,TN,0.0,-0.4321480500399971,0.0,13017,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,64661,1.2723434527767896,1.0,0.6907326068213444,0.0,12.0,1.0,1.0,0.0,0,0.005335519091879185,13
shortcut_suspects_only,dns_count_answers,FN_vs_TP,FN,TP,1.0,,0.0,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,13017,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,additional_AAAA_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.45020245905169104,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_AAAA_count,TP_vs_FN,TP,FN,1.0,,0.0,13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_AAAA_count,TN_vs_FP,TN,FP,4.840456282623627e-42,0.41021655464550877,0.0,64661,0.14194027311671642,0.0,0.34899156949552235,0.0,1.0,0.0,0.0,0.0,0,0.8580597268832836,2,1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,additional_AAAA_count,TP_vs_TN,TP,TN,0.0,-0.44577558334906664,0.0,13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,64661,0.14194027311671642,0.0,0.34899156949552235,0.0,1.0,0.0,0.0,0.0,0,0.8580597268832836,2
shortcut_suspects_only,additional_AAAA_count,FN_vs_TP,FN,TP,1.0,,0.0,3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
shortcut_suspects_only,answer_record_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,answer_record_count,TP_vs_FN,TP,FN,1.0,,0.0,13017,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,answer_record_count,TN_vs_FP,TN,FP,1.0987181598892208e-90,-0.37099509846757933,0.0,64661,1.2723434527767896,1.0,0.6907326068213444,0.0,12.0,1.0,1.0,0.0,0,0.005335519091879185,13,1119,1.5281501340482573,1.0,0.615005614513604,0.0,3.0,1.0,2.0,1.0,0,0.0160857908847185,4
shortcut_suspects_only,answer_record_count,TP_vs_TN,TP,TN,0.0,-0.4321480500399971,0.0,13017,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,64661,1.2723434527767896,1.0,0.6907326068213444,0.0,12.0,1.0,1.0,0.0,0,0.005335519091879185,13
shortcut_suspects_only,answer_record_count,FN_vs_TP,FN,TP,1.0,,0.0,3428,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,13017,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
shortcut_suspects_only,frame_len,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.4673027466082607,0.3302752293547681,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163,16445,131.71395560960778,136.0,25.625965873055407,100.0,171.0,100.0,165.0,65.0,0,0.0,5
shortcut_suspects_only,frame_len,TP_vs_FN,TP,FN,6.770071185741619e-173,-0.21207618511700776,0.10769230769065088,13017,130.58523469309364,129.0,28.697197954050374,100.0,171.0,100.0,165.0,65.0,0,0.0,5,3428,136.0,136.0,0.0,136.0,136.0,136.0,136.0,0.0,0,0.0,1
shortcut_suspects_only,frame_len,TN_vs_FP,TN,FP,0.0,1.4500241504688938,0.6101694915150819,64661,176.01781599418507,172.0,30.295473849847657,71.0,419.0,148.0,195.0,47.0,0,0.0,153,1119,132.37890974084004,136.0,14.372234657242064,70.0,158.0,130.0,142.0,12.0,0,0.0,34
shortcut_suspects_only,frame_len,TP_vs_TN,TP,TN,0.0,-1.5127257868569237,0.38392857142514347,13017,130.58523469309364,129.0,28.697197954050374,100.0,171.0,100.0,165.0,65.0,0,0.0,5,64661,176.01781599418507,172.0,30.295473849847657,71.0,419.0,148.0,195.0,47.0,0,0.0,153
shortcut_suspects_only,frame_len,FN_vs_TP,FN,TP,6.770071185741619e-173,0.21207618511700776,0.10769230769065088,3428,136.0,136.0,0.0,136.0,136.0,136.0,136.0,0.0,0,0.0,1,13017,130.58523469309364,129.0,28.697197954050374,100.0,171.0,100.0,165.0,65.0,0,0.0,5
shortcut_suspects_only,ip_len,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.4799910173242343,0.3302752293547681,65780,155.47449072666464,152.0,30.47402655778828,56.0,405.0,128.0,172.0,44.0,0,0.0,156,16445,111.71395560960778,116.0,25.625965873055407,80.0,151.0,80.0,145.0,65.0,0,0.0,5
shortcut_suspects_only,ip_len,TP_vs_FN,TP,FN,6.770071185741619e-173,-0.2120761851170072,0.10769230769065088,13017,110.58523469309365,109.0,28.697197954050374,80.0,151.0,80.0,145.0,65.0,0,0.0,5,3428,116.0,116.0,0.0,116.0,116.0,116.0,116.0,0.0,0,0.0,1
shortcut_suspects_only,ip_len,TN_vs_FP,TN,FP,0.0,1.343926802629246,0.5555555555452675,64661,156.1609006974838,152.0,30.235270879425457,57.0,405.0,128.0,176.0,48.0,0,0.0,146,1119,115.81054512957998,122.0,12.880899158031776,56.0,144.0,116.0,122.0,6.0,0,0.0,33
shortcut_suspects_only,ip_len,TP_vs_TN,TP,TN,0.0,-1.5200480654843556,0.3805309734479599,13017,110.58523469309365,109.0,28.697197954050374,80.0,151.0,80.0,145.0,65.0,0,0.0,5,64661,156.1609006974838,152.0,30.235270879425457,57.0,405.0,128.0,176.0,48.0,0,0.0,146
shortcut_suspects_only,ip_len,FN_vs_TP,FN,TP,6.770071185741619e-173,0.2120761851170072,0.10769230769065088,3428,116.0,116.0,0.0,116.0,116.0,116.0,116.0,0.0,0,0.0,1,13017,110.58523469309365,109.0,28.697197954050374,80.0,151.0,80.0,145.0,65.0,0,0.0,5
shortcut_suspects_only,frame_cap_len,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.4673027466082607,0.3302752293547681,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163,16445,131.71395560960778,136.0,25.625965873055407,100.0,171.0,100.0,165.0,65.0,0,0.0,5
shortcut_suspects_only,frame_cap_len,TP_vs_FN,TP,FN,6.770071185741619e-173,-0.21207618511700776,0.10769230769065088,13017,130.58523469309364,129.0,28.697197954050374,100.0,171.0,100.0,165.0,65.0,0,0.0,5,3428,136.0,136.0,0.0,136.0,136.0,136.0,136.0,0.0,0,0.0,1
shortcut_suspects_only,frame_cap_len,TN_vs_FP,TN,FP,0.0,1.4500241504688938,0.6101694915150819,64661,176.01781599418507,172.0,30.295473849847657,71.0,419.0,148.0,195.0,47.0,0,0.0,153,1119,132.37890974084004,136.0,14.372234657242064,70.0,158.0,130.0,142.0,12.0,0,0.0,34
shortcut_suspects_only,frame_cap_len,TP_vs_TN,TP,TN,0.0,-1.5127257868569237,0.38392857142514347,13017,130.58523469309364,129.0,28.697197954050374,100.0,171.0,100.0,165.0,65.0,0,0.0,5,64661,176.01781599418507,172.0,30.295473849847657,71.0,419.0,148.0,195.0,47.0,0,0.0,153
shortcut_suspects_only,frame_cap_len,FN_vs_TP,FN,TP,6.770071185741619e-173,0.21207618511700776,0.10769230769065088,3428,136.0,136.0,0.0,136.0,136.0,136.0,136.0,0.0,0,0.0,1,13017,130.58523469309364,129.0,28.697197954050374,100.0,171.0,100.0,165.0,65.0,0,0.0,5
shortcut_suspects_only,udp_length,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.4799910173242343,0.3302752293547681,65780,135.47449072666464,132.0,30.47402655778828,36.0,385.0,108.0,152.0,44.0,0,0.0,156,16445,91.71395560960778,96.0,25.625965873055407,60.0,131.0,60.0,125.0,65.0,0,0.0,5
shortcut_suspects_only,udp_length,TP_vs_FN,TP,FN,6.770071185741619e-173,-0.2120761851170072,0.10769230769065088,13017,90.58523469309365,89.0,28.697197954050374,60.0,131.0,60.0,125.0,65.0,0,0.0,5,3428,96.0,96.0,0.0,96.0,96.0,96.0,96.0,0.0,0,0.0,1
shortcut_suspects_only,udp_length,TN_vs_FP,TN,FP,0.0,1.343926802629246,0.5555555555452675,64661,136.1609006974838,132.0,30.235270879425457,37.0,385.0,108.0,156.0,48.0,0,0.0,146,1119,95.81054512957998,102.0,12.880899158031776,36.0,124.0,96.0,102.0,6.0,0,0.0,33
shortcut_suspects_only,udp_length,TP_vs_TN,TP,TN,0.0,-1.5200480654843556,0.3805309734479599,13017,90.58523469309365,89.0,28.697197954050374,60.0,131.0,60.0,125.0,65.0,0,0.0,5,64661,136.1609006974838,132.0,30.235270879425457,37.0,385.0,108.0,156.0,48.0,0,0.0,146
shortcut_suspects_only,udp_length,FN_vs_TP,FN,TP,6.770071185741619e-173,0.2120761851170072,0.10769230769065088,3428,96.0,96.0,0.0,96.0,96.0,96.0,96.0,0.0,0,0.0,1,13017,90.58523469309365,89.0,28.697197954050374,60.0,131.0,60.0,125.0,65.0,0,0.0,5
shortcut_suspects_only,src_port,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,3.788418890633103,30000000000000.0,65780,27649.53390088173,30053.0,8144.221388195218,53.0,30053.0,30053.0,30053.0,0.0,0,0.0,2,16445,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1
shortcut_suspects_only,src_port,TP_vs_FN,TP,FN,1.0,,0.0,13017,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1,3428,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1
shortcut_suspects_only,src_port,TN_vs_FP,TN,FP,0.0,3.85084761919256,30000000000000.0,64661,28127.109586922565,30053.0,7353.128224990775,53.0,30053.0,30053.0,30053.0,0.0,0,0.0,2,1119,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1
shortcut_suspects_only,src_port,TP_vs_TN,TP,TN,0.0,-4.184652775208817,30000000000000.0,13017,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1,64661,28127.109586922565,30053.0,7353.128224990775,53.0,30053.0,30053.0,30053.0,0.0,0,0.0,2
shortcut_suspects_only,src_port,FN_vs_TP,FN,TP,1.0,,0.0,3428,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1,13017,53.0,53.0,0.0,53.0,53.0,53.0,53.0,0.0,0,0.0,1
shortcut_suspects_only,query_name_len,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,2.4075125267870354,1.3529411763910035,65780,34.51568865916692,32.0,11.849274611830971,4.0,58.0,26.0,43.0,17.0,0,0.0,52,16445,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0,0.0,1
shortcut_suspects_only,query_name_len,TP_vs_FN,TP,FN,1.0,,0.0,13017,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0,0.0,1,3428,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0,0.0,1
shortcut_suspects_only,query_name_len,TN_vs_FP,TN,FP,0.0,1.927171482908387,0.8695652173534971,64661,34.892624611435025,33.0,11.585371796539189,8.0,58.0,26.0,43.0,17.0,0,0.0,51,1119,12.734584450402144,13.0,3.892813844240672,4.0,23.0,9.0,15.0,6.0,0,0.0,16
shortcut_suspects_only,query_name_len,TP_vs_TN,TP,TN,0.0,-2.449580272045503,1.411764705799308,13017,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0,0.0,1,64661,34.892624611435025,33.0,11.585371796539189,8.0,58.0,26.0,43.0,17.0,0,0.0,51
shortcut_suspects_only,query_name_len,FN_vs_TP,FN,TP,1.0,,0.0,3428,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0,0.0,1,13017,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,0,0.0,1
shortcut_suspects_only,query_entropy,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,3.386147521940197,3.008776896813879,65780,3.9587093548179006,3.9912157102019847,0.33381137468540556,2.0,4.649878362697041,3.8441065448145384,4.190929511009918,0.3468229661953792,0,0.0,3457,16445,2.9477027792200894,2.94770277922009,4.441027127221897e-16,2.94770277922009,2.94770277922009,2.94770277922009,2.94770277922009,0.0,0,0.0,1
shortcut_suspects_only,query_entropy,TP_vs_FN,TP,FN,1.0,,0.0,13017,2.94770277922009,2.94770277922009,0.0,2.94770277922009,2.94770277922009,2.94770277922009,2.94770277922009,0.0,0,0.0,1,3428,2.94770277922009,2.94770277922009,0.0,2.94770277922009,2.94770277922009,2.94770277922009,2.94770277922009,0.0,0,0.0,1
shortcut_suspects_only,query_entropy,TN_vs_FP,TN,FP,0.0,2.7532747990350757,1.5748149047197513,64661,3.9734383684160144,3.993269689515108,0.31589152454743175,2.555913095175825,4.649878362697041,3.852727783453858,4.193251963803171,0.34052418034931264,0,0.0,3450,1119,3.1075987665537164,3.0269868333592873,0.21748271465669938,2.0,3.9148663038831,2.94770277922009,3.2207636314260553,0.27306085220596543,0,0.0,38
shortcut_suspects_only,query_entropy,TP_vs_TN,TP,TN,0.0,-3.558959343198522,3.07046303188221,13017,2.94770277922009,2.94770277922009,0.0,2.94770277922009,2.94770277922009,2.94770277922009,2.94770277922009,0.0,0,0.0,1,64661,3.9734383684160144,3.993269689515108,0.31589152454743175,2.555913095175825,4.649878362697041,3.852727783453858,4.193251963803171,0.34052418034931264,0,0.0,3450
shortcut_suspects_only,query_entropy,FN_vs_TP,FN,TP,1.0,,0.0,3428,2.94770277922009,2.94770277922009,0.0,2.94770277922009,2.94770277922009,2.94770277922009,2.94770277922009,0.0,0,0.0,1,13017,2.94770277922009,2.94770277922009,0.0,2.94770277922009,2.94770277922009,2.94770277922009,2.94770277922009,0.0,0,0.0,1
shortcut_suspects_only,query_label_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,3.446429787438099,2.9999999969999998,65780,4.433034356947401,5.0,0.7892813341487687,1.0,5.0,4.0,5.0,1.0,0,0.0,5,16445,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
shortcut_suspects_only,query_label_count,TP_vs_FN,TP,FN,1.0,,0.0,13017,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,3428,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
shortcut_suspects_only,query_label_count,TN_vs_FP,TN,FP,0.0,2.555444964520522,0.9999999995,64661,4.465612966084657,5.0,0.7530409577446446,1.0,5.0,4.0,5.0,1.0,0,0.0,5,1119,2.550491510277033,3.0,0.4976664954266635,2.0,3.0,2.0,3.0,1.0,0,0.0,2
shortcut_suspects_only,query_label_count,TP_vs_TN,TP,TN,0.0,-3.588656443745032,2.9999999969999998,13017,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,64661,4.465612966084657,5.0,0.7530409577446446,1.0,5.0,4.0,5.0,1.0,0,0.0,5
shortcut_suspects_only,query_label_count,FN_vs_TP,FN,TP,1.0,,0.0,3428,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,13017,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
shortcut_suspects_only,ttl_mean,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.4591980968297483,0.1295616497516711,65780,12693.007540513943,300.0,23339.144111404425,-1.0,86400.0,200.0,10856.5,10656.5,0,0.0,2183,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
shortcut_suspects_only,ttl_mean,TP_vs_FN,TP,FN,2.025946207801239e-74,0.49941107817834063,0.056338028169013205,13017,27393.410924176078,7200.0,33280.58669502125,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,3428,12151.487747957994,3600.0,16200.816190325306,30.0,43200.0,300.0,21600.0,21300.0,0,0.0,10
shortcut_suspects_only,ttl_mean,TN_vs_FP,TN,FP,1.1666351678367512e-67,-1.1354299464462525,0.10880838396143099,64661,12246.988738936,300.0,22638.494335392475,-1.0,86400.0,200.0,10714.0,10514.0,0,0.0,1912,1119,38466.03857610962,10817.5,41617.02944775651,-1.0,86400.0,253.25,86400.0,86146.75,0,0.0,491
